match_type,dataset_a,file_a,dataset_b,file_b,hamming_distance
near,DDR,data\raw\ddr\DR_grading\20170408232528524.jpg,DeepDRiD,data\raw\deepdrid\regular-fundus-training\Images\34\34_l1.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232528524.jpg,DeepDRiD,data\raw\deepdrid\regular-fundus-training\Images\34\34_l2.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232528524.jpg,DeepDRiD,data\raw\deepdrid\regular-fundus-training\Images\48\48_l2.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232624414.jpg,DDR,data\raw\ddr\DR_grading\20170427185347767.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232624414.jpg,DDR,data\raw\ddr\DR_grading\20170427185458203.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232624414.jpg,DDR,data\raw\ddr\DR_grading\20170427185824716.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232624414.jpg,DDR,data\raw\ddr\DR_grading\20170427190101175.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232624414.jpg,DDR,data\raw\ddr\DR_grading\20170427190607216.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232624414.jpg,DDR,data\raw\ddr\DR_grading\20170427190812183.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232624414.jpg,DDR,data\raw\ddr\DR_grading\20170427191526349.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232624414.jpg,DDR,data\raw\ddr\DR_grading\20170427191818134.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232624414.jpg,DDR,data\raw\ddr\DR_grading\20170429200249270.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232624414.jpg,DDR,data\raw\ddr\DR_grading\20170429204444257.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232624414.jpg,DDR,data\raw\ddr\DR_grading\20170429204548636.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232624414.jpg,DDR,data\raw\ddr\DR_grading\20170429213938431.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232624414.jpg,DDR,data\raw\ddr\DR_grading\20170429214532498.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232624414.jpg,DDR,data\raw\ddr\DR_grading\20170429215559883.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232624414.jpg,DDR,data\raw\ddr\DR_grading\20170429220029305.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232624414.jpg,DDR,data\raw\ddr\DR_grading\20170429223630839.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232624414.jpg,DDR,data\raw\ddr\DR_grading\20170429224019328.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232624414.jpg,DDR,data\raw\ddr\DR_grading\20170429224415970.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232624414.jpg,DDR,data\raw\ddr\DR_grading\20170429224523474.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232624414.jpg,DDR,data\raw\ddr\DR_grading\20170429224633848.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232624414.jpg,DDR,data\raw\ddr\DR_grading\20170429231417443.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232624414.jpg,DDR,data\raw\ddr\DR_grading\20170430193112535.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232624414.jpg,DDR,data\raw\ddr\DR_grading\20170430193513456.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232624414.jpg,DDR,data\raw\ddr\DR_grading\20170430194228694.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232624414.jpg,DDR,data\raw\ddr\DR_grading\20170430200410145.jpg,2
near,DDR,data\raw\ddr\DR_grading\20170408232624414.jpg,DDR,data\raw\ddr\DR_grading\20170430200924139.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232624414.jpg,DDR,data\raw\ddr\DR_grading\20170430201303979.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232624414.jpg,DDR,data\raw\ddr\DR_grading\20170430201327496.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232624414.jpg,DDR,data\raw\ddr\DR_grading\20170430201405963.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232624414.jpg,DDR,data\raw\ddr\DR_grading\20170609184126256.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232624414.jpg,DDR,data\raw\ddr\DR_grading\20170618204640005.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232624414.jpg,DeepDRiD,data\raw\deepdrid\regular-fundus-training\Images\48\48_l2.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232624414.jpg,DeepDRiD,data\raw\deepdrid\regular-fundus-validation\Images\337\337_l2.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232708638.jpg,DDR,data\raw\ddr\DR_grading\20170427182331584.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232708638.jpg,DDR,data\raw\ddr\DR_grading\20170427184009388.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232708638.jpg,DDR,data\raw\ddr\DR_grading\20170427184904962.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232708638.jpg,DDR,data\raw\ddr\DR_grading\20170427185530761.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232708638.jpg,DDR,data\raw\ddr\DR_grading\20170429202702212.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232708638.jpg,DDR,data\raw\ddr\DR_grading\20170429203902763.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232708638.jpg,DDR,data\raw\ddr\DR_grading\20170429204645569.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232708638.jpg,DDR,data\raw\ddr\DR_grading\20170429210836701.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232708638.jpg,DDR,data\raw\ddr\DR_grading\20170429214424940.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232708638.jpg,DDR,data\raw\ddr\DR_grading\20170429214851803.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232708638.jpg,DDR,data\raw\ddr\DR_grading\20170429214952435.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232708638.jpg,DDR,data\raw\ddr\DR_grading\20170429215557695.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232708638.jpg,DDR,data\raw\ddr\DR_grading\20170429215625977.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232708638.jpg,DDR,data\raw\ddr\DR_grading\20170429221447384.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232708638.jpg,DDR,data\raw\ddr\DR_grading\20170429221739344.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232708638.jpg,DDR,data\raw\ddr\DR_grading\20170429231407736.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232708638.jpg,DDR,data\raw\ddr\DR_grading\20170430175816621.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232708638.jpg,DDR,data\raw\ddr\DR_grading\20170430191201662.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232708638.jpg,DDR,data\raw\ddr\DR_grading\20170430195202479.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232708638.jpg,DDR,data\raw\ddr\DR_grading\20170430195959787.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232708638.jpg,DDR,data\raw\ddr\DR_grading\20170430200148818.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232708638.jpg,DDR,data\raw\ddr\DR_grading\20170430201144335.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232708638.jpg,DDR,data\raw\ddr\DR_grading\20170608195740490.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232708638.jpg,DeepDRiD,data\raw\deepdrid\regular-fundus-training\Images\203\203_r2.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232708638.jpg,DeepDRiD,data\raw\deepdrid\regular-fundus-training\Images\26\26_r2.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232714912.jpg,DDR,data\raw\ddr\DR_grading\20170429214436637.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232857731.jpg,DDR,data\raw\ddr\DR_grading\20170427180935648.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232857731.jpg,DDR,data\raw\ddr\DR_grading\20170427181757954.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232857731.jpg,DDR,data\raw\ddr\DR_grading\20170429204749544.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232857731.jpg,DDR,data\raw\ddr\DR_grading\20170429215707649.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232857731.jpg,DDR,data\raw\ddr\DR_grading\20170429220923270.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232857731.jpg,DDR,data\raw\ddr\DR_grading\20170430192637690.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232857731.jpg,DDR,data\raw\ddr\DR_grading\20170430193616817.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232857731.jpg,DDR,data\raw\ddr\DR_grading\20170629195200847.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232857731.jpg,DDR,data\raw\ddr\DR_grading\20170629210118308.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408232857731.jpg,DeepDRiD,data\raw\deepdrid\regular-fundus-training\Images\74\74_l1.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408233034773.jpg,DDR,data\raw\ddr\DR_grading\20170427182331584.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408233034773.jpg,DDR,data\raw\ddr\DR_grading\20170427185626846.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408233034773.jpg,DDR,data\raw\ddr\DR_grading\20170429210027765.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408233034773.jpg,DDR,data\raw\ddr\DR_grading\20170429215557695.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408233034773.jpg,DDR,data\raw\ddr\DR_grading\20170429221739344.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408233034773.jpg,DDR,data\raw\ddr\DR_grading\20170430175816621.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408233034773.jpg,DDR,data\raw\ddr\DR_grading\20170430200148818.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408233034773.jpg,DDR,data\raw\ddr\DR_grading\20170430201144335.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408233034773.jpg,DDR,data\raw\ddr\DR_grading\20170518174429918.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408233042465.jpg,DDR,data\raw\ddr\DR_grading\20170427180842294.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408233042465.jpg,DDR,data\raw\ddr\DR_grading\20170427182515802.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408233042465.jpg,DDR,data\raw\ddr\DR_grading\20170427184617699.jpg,2
near,DDR,data\raw\ddr\DR_grading\20170408233042465.jpg,DDR,data\raw\ddr\DR_grading\20170429203152555.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408233042465.jpg,DDR,data\raw\ddr\DR_grading\20170429210842626.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408233042465.jpg,DDR,data\raw\ddr\DR_grading\20170429231610484.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408233042465.jpg,DDR,data\raw\ddr\DR_grading\20170430201052420.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408233042465.jpg,DeepDRiD,data\raw\deepdrid\regular-fundus-training\Images\26\26_l2.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408233042465.jpg,DeepDRiD,data\raw\deepdrid\regular-fundus-training\Images\66\66_l2.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408233133830.jpg,DDR,data\raw\ddr\DR_grading\20170429212322109.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408233140422.jpg,DDR,data\raw\ddr\DR_grading\20170427183925336.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408233140422.jpg,DDR,data\raw\ddr\DR_grading\20170427185111357.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408233140422.jpg,DDR,data\raw\ddr\DR_grading\20170429200936018.jpg,2
near,DDR,data\raw\ddr\DR_grading\20170408233140422.jpg,DDR,data\raw\ddr\DR_grading\20170429212130578.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408233140422.jpg,DDR,data\raw\ddr\DR_grading\20170429222336805.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408233140422.jpg,DDR,data\raw\ddr\DR_grading\20170429231511129.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408233140422.jpg,DDR,data\raw\ddr\DR_grading\20170518174145634.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408233140422.jpg,DDR,data\raw\ddr\DR_grading\20170618201103423.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408233240607.jpg,DDR,data\raw\ddr\DR_grading\20170429212530143.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408233819816.jpg,DDR,data\raw\ddr\DR_grading\20170427181556231.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408233819816.jpg,DDR,data\raw\ddr\DR_grading\20170427185859450.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408233819816.jpg,DDR,data\raw\ddr\DR_grading\20170427190001968.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408233819816.jpg,DDR,data\raw\ddr\DR_grading\20170427203808158.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408233819816.jpg,DDR,data\raw\ddr\DR_grading\20170429202619215.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408233819816.jpg,DDR,data\raw\ddr\DR_grading\20170429222648443.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408233819816.jpg,DDR,data\raw\ddr\DR_grading\20170429223552940.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408233819816.jpg,DDR,data\raw\ddr\DR_grading\20170429230824879.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408233819816.jpg,DDR,data\raw\ddr\DR_grading\20170430193736644.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170408233819816.jpg,DDR,data\raw\ddr\DR_grading\20170611092920726.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409161444107.jpg,DDR,data\raw\ddr\DR_grading\20170605152653676.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409195116125.jpg,DDR,data\raw\ddr\DR_grading\20170427180715306.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409195116125.jpg,DDR,data\raw\ddr\DR_grading\20170427183057654.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409195116125.jpg,DDR,data\raw\ddr\DR_grading\20170427191045130.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409195116125.jpg,DDR,data\raw\ddr\DR_grading\20170429200419712.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409195116125.jpg,DDR,data\raw\ddr\DR_grading\20170429211253093.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409195116125.jpg,DDR,data\raw\ddr\DR_grading\20170429212807968.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409195116125.jpg,DDR,data\raw\ddr\DR_grading\20170429221907741.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409195116125.jpg,DDR,data\raw\ddr\DR_grading\20170429222336805.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409195116125.jpg,DDR,data\raw\ddr\DR_grading\20170429225458235.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409195116125.jpg,DDR,data\raw\ddr\DR_grading\20170430193829449.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409195116125.jpg,DDR,data\raw\ddr\DR_grading\20170617204317559.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409195116125.jpg,DDR,data\raw\ddr\DR_grading\20170619192052705.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409200143081.jpg,DDR,data\raw\ddr\DR_grading\20170427190356738.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409200143081.jpg,DDR,data\raw\ddr\DR_grading\20170429204601078.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409200143081.jpg,DDR,data\raw\ddr\DR_grading\20170430193829449.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409200748007.jpg,DDR,data\raw\ddr\DR_grading\20170429224704335.jpg,2
near,DDR,data\raw\ddr\DR_grading\20170409200748007.jpg,DDR,data\raw\ddr\DR_grading\20170430192432728.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409200748007.jpg,DDR,data\raw\ddr\DR_grading\20170430200802277.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409200748007.jpg,DeepDRiD,data\raw\deepdrid\Online-Challenge1&2-Evaluation\Images\409\409_r2.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409200748007.jpg,DeepDRiD,data\raw\deepdrid\regular-fundus-training\Images\243\243_l1.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409200748007.jpg,DeepDRiD,data\raw\deepdrid\regular-fundus-training\Images\31\31_l1.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409200748007.jpg,DeepDRiD,data\raw\deepdrid\regular-fundus-training\Images\31\31_l2.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409201115333.jpg,DDR,data\raw\ddr\DR_grading\20170429201934466.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409201115333.jpg,DDR,data\raw\ddr\DR_grading\20170429215004487.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409201115333.jpg,DDR,data\raw\ddr\DR_grading\20170429232324229.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409201121783.jpg,DDR,data\raw\ddr\DR_grading\20170429205302250.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409201218881.jpg,DDR,data\raw\ddr\DR_grading\20170429195454588.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409201218881.jpg,DDR,data\raw\ddr\DR_grading\20170429214713035.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409201218881.jpg,DDR,data\raw\ddr\DR_grading\20170429223628767.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409201706285.jpg,DDR,data\raw\ddr\DR_grading\20170429200414078.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409201713241.jpg,DDR,data\raw\ddr\DR_grading\20170429224052500.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409201713241.jpg,DDR,data\raw\ddr\DR_grading\20170429232237638.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409204407123.jpg,DDR,data\raw\ddr\DR_grading\20170427182331584.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409204407123.jpg,DDR,data\raw\ddr\DR_grading\20170429204645569.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409204407123.jpg,DDR,data\raw\ddr\DR_grading\20170429205725019.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409204407123.jpg,DDR,data\raw\ddr\DR_grading\20170430200148818.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409204407123.jpg,DDR,data\raw\ddr\DR_grading\20170430200643256.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409204407123.jpg,DDR,data\raw\ddr\DR_grading\20170608195740490.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409211422237.jpg,DDR,data\raw\ddr\DR_grading\20170427190607216.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409211422237.jpg,DDR,data\raw\ddr\DR_grading\20170427190638723.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409211422237.jpg,DDR,data\raw\ddr\DR_grading\20170429200151358.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409211422237.jpg,DDR,data\raw\ddr\DR_grading\20170429212634742.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409211422237.jpg,DDR,data\raw\ddr\DR_grading\20170429213938431.jpg,2
near,DDR,data\raw\ddr\DR_grading\20170409211422237.jpg,DDR,data\raw\ddr\DR_grading\20170429214532498.jpg,2
near,DDR,data\raw\ddr\DR_grading\20170409211422237.jpg,DDR,data\raw\ddr\DR_grading\20170429215418505.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409211422237.jpg,DDR,data\raw\ddr\DR_grading\20170429231321260.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409211422237.jpg,DDR,data\raw\ddr\DR_grading\20170430192538230.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409211422237.jpg,DDR,data\raw\ddr\DR_grading\20170430195157992.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409211422237.jpg,DDR,data\raw\ddr\DR_grading\20170430201123607.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409211422237.jpg,DDR,data\raw\ddr\DR_grading\20170430201327496.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409211422237.jpg,DDR,data\raw\ddr\DR_grading\20170608192135800.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409211422237.jpg,DeepDRiD,data\raw\deepdrid\regular-fundus-training\Images\48\48_l2.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170409211902734.jpg,DDR,data\raw\ddr\DR_grading\20170429204057855.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170410084554253.jpg,DDR,data\raw\ddr\DR_grading\20170428104536006.jpg,2
near,DDR,data\raw\ddr\DR_grading\20170410090018363.jpg,DDR,data\raw\ddr\DR_grading\20170517153024404.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170410091609639.jpg,DDR,data\raw\ddr\DR_grading\20170424153621506.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170410091609639.jpg,DDR,data\raw\ddr\DR_grading\20170427210217995.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170410091839449.jpg,DDR,data\raw\ddr\DR_grading\20170612085653906.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170410092030015.jpg,DDR,data\raw\ddr\DR_grading\20170410100435784.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170410092030015.jpg,DDR,data\raw\ddr\DR_grading\20170411135935799.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170410092030015.jpg,DDR,data\raw\ddr\DR_grading\20170413085017776.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170410092030015.jpg,DDR,data\raw\ddr\DR_grading\20170418081730220.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170410092030015.jpg,DDR,data\raw\ddr\DR_grading\20170418090252614.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170410092030015.jpg,DDR,data\raw\ddr\DR_grading\20170418100817701.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170410092030015.jpg,DDR,data\raw\ddr\DR_grading\20170419100815415.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170410092030015.jpg,DDR,data\raw\ddr\DR_grading\20170420093649895.jpg,2
near,DDR,data\raw\ddr\DR_grading\20170410092030015.jpg,DDR,data\raw\ddr\DR_grading\20170428083319755.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170410092030015.jpg,DDR,data\raw\ddr\DR_grading\20170502140921479.jpg,2
near,DDR,data\raw\ddr\DR_grading\20170410092030015.jpg,DDR,data\raw\ddr\DR_grading\20170526094916030.jpg,2
near,DDR,data\raw\ddr\DR_grading\20170410092030015.jpg,DDR,data\raw\ddr\DR_grading\20170601084241159.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170410093232105.jpg,DDR,data\raw\ddr\DR_grading\20170418081730220.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170410093233575.jpg,APTOS2019,data\raw\aptos2019\train_images\train_images\63c0eafd6aa9.png,4
near,DDR,data\raw\ddr\DR_grading\20170410100435784.jpg,DDR,data\raw\ddr\DR_grading\20170411135935799.jpg,2
near,DDR,data\raw\ddr\DR_grading\20170410100435784.jpg,DDR,data\raw\ddr\DR_grading\20170415090800978.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170410100435784.jpg,DDR,data\raw\ddr\DR_grading\20170418081730220.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170410100435784.jpg,DDR,data\raw\ddr\DR_grading\20170418082456632.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170410100435784.jpg,DDR,data\raw\ddr\DR_grading\20170418100817701.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170410100435784.jpg,DDR,data\raw\ddr\DR_grading\20170419100815415.jpg,2
near,DDR,data\raw\ddr\DR_grading\20170410100435784.jpg,DDR,data\raw\ddr\DR_grading\20170420093649895.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170410100435784.jpg,DDR,data\raw\ddr\DR_grading\20170426092544619.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170410100435784.jpg,DDR,data\raw\ddr\DR_grading\20170428093034277.jpg,2
near,DDR,data\raw\ddr\DR_grading\20170410100435784.jpg,DDR,data\raw\ddr\DR_grading\20170502140921479.jpg,2
near,DDR,data\raw\ddr\DR_grading\20170410100435784.jpg,DDR,data\raw\ddr\DR_grading\20170517163701949.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170410100435784.jpg,DDR,data\raw\ddr\DR_grading\20170520100604296.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170410100435784.jpg,DDR,data\raw\ddr\DR_grading\20170526094916030.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170410100435784.jpg,DDR,data\raw\ddr\DR_grading\20170601084241159.jpg,2
near,DDR,data\raw\ddr\DR_grading\20170410100435784.jpg,DDR,data\raw\ddr\DR_grading\20170615110729147.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170410100435784.jpg,APTOS2019,data\raw\aptos2019\test_images\test_images\ef7eb85b75fc.png,4
near,DDR,data\raw\ddr\DR_grading\20170410100435784.jpg,APTOS2019,data\raw\aptos2019\train_images\train_images\7526c59c36d3.png,4
near,DDR,data\raw\ddr\DR_grading\20170410100435784.jpg,APTOS2019,data\raw\aptos2019\train_images\train_images\80c67efc8101.png,4
near,DDR,data\raw\ddr\DR_grading\20170410100435784.jpg,APTOS2019,data\raw\aptos2019\train_images\train_images\93d6d20a5ee3.png,4
near,DDR,data\raw\ddr\DR_grading\20170410120121151.jpg,DDR,data\raw\ddr\DR_grading\20170418105328458.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170410120121151.jpg,DDR,data\raw\ddr\DR_grading\20170420145707902.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170410120121151.jpg,DDR,data\raw\ddr\DR_grading\20170420170215777.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170410120121151.jpg,DDR,data\raw\ddr\DR_grading\20170514222246265.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170410120121151.jpg,DDR,data\raw\ddr\DR_grading\20170608195154945.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170410142137901.jpg,DDR,data\raw\ddr\DR_grading\20170427204349781.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170410142337982.jpg,DDR,data\raw\ddr\DR_grading\20170413094421610.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170410144559008.jpg,DDR,data\raw\ddr\DR_grading\20170626101659610.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170410161458922.jpg,DDR,data\raw\ddr\DR_grading\20170413210926833.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170410161458922.jpg,APTOS2019,data\raw\aptos2019\train_images\train_images\52ddde91a349.png,4
near,DDR,data\raw\ddr\DR_grading\20170411084048148.jpg,DDR,data\raw\ddr\DR_grading\20170412152604310.jpg,4
near,DDR,data\raw\ddr\DR_grading\20170411084048148.jpg,DDR,data\raw\ddr\DR_grading\20170427183816901.jpg,4
